,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
258,라이크 크레이지,https://www.kobis.or.kr/common/mast/movie/2018/05/dc4a4cb0cf4742fa99c7b457e488be06.jpg,라이크 크레이지.jpg,20136376,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 90분 1초 | 12세이상관람가 | 미국",2D,[주연] 안톤 옐친(제이콥 역) | 펠리시티 존스(애나 역) | 제니퍼 로렌스(샘 역)
259,"혜화, 동",https://www.kobis.or.kr/upload/up_img/2011/02/mov_D4C1B3_20110211111629_1.jpg,"혜화, 동.jpg",20101232,장편 | 예술영화 | 드라마 | 108분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 유다인(혜화) | 유연석(한수) | 박혁권(정헌)
260,아이스맨,https://www.kobis.or.kr/common/mast/movie/2014/03/1ae3da3adc764ae0b31c765c510f7d8e.jpg,아이스맨.jpg,20147690,"장편 | 일반영화 | 범죄, 드라마, 스릴러 | 105분 25초 | 청소년관람불가 | 미국",2D,[주연] 크리스 에반스 | 마이클 섀넌 | 위노나 라이더
261,말리,https://www.kobis.or.kr/common/mast/movie/2012/07/15e42d62b157445bacb141de70e7d327.jpg,말리.jpg,20126621,"장편 | 예술영화 | 드라마, 다큐멘터리 | 120분 0초 | 12세이상관람가 | 미국, 영국","필름,2D",
262,잔칫날,https://www.kobis.or.kr/common/mast/movie/2020/11/b13aa0c8e28c4618a374dcf944448184.jpg,잔칫날.jpg,20197853,"장편 | 예술,독립 영화 | 드라마, 가족 | 108분 0초 | 12세이상관람가 | 한국",2D,[주연] 하준(경만) | 소주연(경미)
263,일곱 개의 대죄 : 천공의 포로,https://www.kobis.or.kr/common/mast/movie/2018/11/900143475b134f8f8e6d296fa712c14d.jpg,일곱 개의 대죄 - 천공의 포로.jpg,20183286,"장편 | 일반영화 | 애니메이션, 판타지 | 99분 16초 | 15세이상관람가 | 일본",2D,[연출팀] 카와노 아야코
264,더 미드와이프,https://www.kobis.or.kr/common/mast/movie/2018/02/1d34c069ddb84ac48f9712aca9b03545.jpg,더 미드와이프.jpg,20175625,"장편 | 예술영화 | 드라마, 코미디 | 116분 55초 | 15세이상관람가 | 프랑스",2D,[주연] 까뜨린느 프로 | 까뜨린느 드뇌브
265,택시 5,https://www.kobis.or.kr/common/mast/movie/2018/11/af6197be62bd4ab7b31755d23a8a0c28.jpg,택시 5.jpg,20183564,"장편 | 일반영화 | 액션, 어드벤처, 코미디 | 102분 1초 | 15세이상관람가 | 프랑스",2D,[주연] 프랑크 가스탐비드 | 베르나르 파시
266,미스터 존스,https://www.kobis.or.kr/common/mast/movie/2020/12/361554d2d6ba42ea95faccffd2ad9a13.jpg,미스터 존스.jpg,20200512,"장편 | 예술영화 | 드라마, 스릴러 | 118분 24초 | 15세이상관람가 | 폴란드",2D,[주연] 제임스 노턴 | 바네사 커비 | 피터 사스가드
267,"다시, 뜨겁게 사랑하라!",https://www.kobis.or.kr/common/mast/movie/2012/12/98118793f6494364aaee5627c7074c40.jpg,"다시, 뜨겁게 사랑하라!.jpg",20122005,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 116분 0초 | 15세이상관람가 | 덴마크, 스웨덴","필름,2D",[주연] 피어스 브로스넌(필립 ) | 트린 디어홈 | 파프리카 스틴
268,시크릿 슈퍼스타,https://www.kobis.or.kr/common/mast/movie/2019/09/7453eb8541d84782a810b5ee9bf35586.jpg,시크릿 슈퍼스타.jpg,20180064,"장편 | 예술영화 | 코미디, 드라마 | 149분 40초 | 12세이상관람가 | 인도",2D,[주연] 아미르 칸 | 자이라 와심 | 메헤르 비지
269,레더페이스,https://www.kobis.or.kr/common/mast/movie/2017/12/cb9fdf6bc5c946eeb12a94504187e8cf.jpg,레더페이스.jpg,20177750,"장편 | 예술영화 | 공포(호러), 스릴러 | 87분 19초 | 청소년관람불가 | 캐나다",2D,[주연] 스티븐 도프 | 릴리 테일러
270,파리 폴리,https://www.kobis.or.kr/common/mast/movie/2015/02/a41949d88a4f42e3b54a9888ad3f32b8.jpg,파리 폴리.jpg,20143941,장편 | 예술영화 | 드라마 | 98분 38초 | 15세이상관람가 | 프랑스,"필름,2D",[주연] 이자벨 위페르 | 장 피에르 다루셍
271,제 7기사단,https://www.kobis.or.kr/common/mast/movie/2015/08/f519488d20b24966a7a2796e23802547.jpg,제 7기사단.jpg,20153422,"장편 | 일반영화 | 액션, 어드벤처 | 114분 42초 | 15세이상관람가 | 한국, 미국","필름,2D",[주연] 클라이브 오웬(레이든) | 모건 프리먼(바톡) | 안성기 | 엑셀 헨니(게자 못)
272,극장판 빰바라빤쮸: 바나나 왕국의 비밀,https://www.kobis.or.kr/common/mast/movie/2017/01/bbc5d3e4666640e28fa6013001bf1840.jpg,극장판 빰바라빤쮸- 바나나 왕국의 비밀.jpg,20179301,"장편 | 일반영화 | 애니메이션, 어드벤처 | 63분 15초 | 전체관람가 | 일본",2D,[주연] 김율(빰바돈 역) | 황원(할아버지/임금님/빤쮸의 신 역) | 사문영(엄마페즈/개아내/도기엄마 역) | 윤세웅(도기/진행자/개남편/게2 역)
273,쓰리 세컨즈,https://www.kobis.or.kr/common/mast/movie/2019/06/20f95c298db04911b56c798636582256.jpg,쓰리 세컨즈.jpg,20198526,장편 | 일반영화 | 드라마 | 133분 51초 | 12세이상관람가 | 러시아,2D,[주연] 블라디미르 마쉬코프 | 존 사베지
274,영웅본색4,https://www.kobis.or.kr/common/mast/movie/2018/02/bb866baf8a2c482cbbe9796ec0d78a42.jpg,영웅본색4.jpg,20181762,"장편 | 예술영화 | 액션, 스릴러 | 113분 47초 | 15세이상관람가 | 중국",2D,[주연] 왕대륙 | 왕카이
275,파라노만,https://www.kobis.or.kr/common/mast/movie/2013/01/c586e6bfbd2e45619d2e0bc9fe632460.jpg,파라노만.jpg,20113917,장편 | 일반영화 | 애니메이션 | 93분 0초 | 12세이상관람가 | 미국,"필름,2D,3D",[주연] 레슬리 만 | 안나 켄드릭 | 케이시 애플렉
276,살아남은 아이,https://www.kobis.or.kr/common/mast/movie/2018/08/4d962bd8f3864d4b8af7c1ba5c333417.jpg,살아남은 아이.jpg,20173732,"장편 | 예술,독립 영화 | 드라마 | 123분 44초 | 12세이상관람가 | 한국",2D,[주연] 최무성(성철) | 김여진(이미숙) | 성유빈(윤기현)
277,"사랑해, 매기",https://www.kobis.or.kr/common/mast/movie/2016/07/68467448e1324fc4a46dbfbcb99a9bf4.jpg,"사랑해, 매기.jpg",20140281,"장편 | 예술영화 | 코미디, 드라마 | 107분 12초 | 15세이상관람가 | 멕시코",2D,[주연] 에우헤니오 데르베스
278,정말 먼 곳,https://www.kobis.or.kr/common/mast/movie/2021/02/14033ec154d84843870d8589123189cd.jpg,정말 먼 곳.jpg,20200364,"장편 | 예술,독립 영화 | 드라마 | 115분 0초 | 12세이상관람가 | 한국",2D,[주연] 강길우(진우) | 홍경(현민) | 이상희(은영) | 기주봉(중만)
279,비뚤어진 집,https://www.kobis.or.kr/common/mast/movie/2019/08/b994ee761b9748b58ab58fa7472f998f.jpg,비뚤어진 집.jpg,20189077,"장편 | 예술영화 | 범죄, 드라마, 미스터리 | 115분 3초 | 15세이상관람가 | 영국",2D,[주연] 글렌 클로즈 | 테렌스 스탬프 | 맥스 아이언스 | 질리언 앤더슨 | 크리스티나 헨드릭스
280,직지코드,https://www.kobis.or.kr/common/mast/movie/2017/06/8b569408c01b4ff982a8cf7af9bb1c25.jpg,직지코드.jpg,20174243,"장편 | 예술,독립 영화 | 다큐멘터리 | 102분 24초 | 전체관람가 | 한국",2D,[주연] 김민웅 | 데이빗 레드먼(데이빗) | 명사랑 아네스(사랑)
281,해피타임 스파이,https://www.kobis.or.kr/common/mast/movie/2019/05/81fd631608ce4b53883af5ae9718433d.jpg,해피타임 스파이.jpg,20199954,"장편 | 예술영화 | 코미디, 범죄, 미스터리 | 91분 10초 | 청소년관람불가 | 미국",2D,[주연] 멜리사 맥카시 | 엘리자베스 뱅크스 | 마야 루돌프
282,내 남자의 순이,https://www.kobis.or.kr/upload/up_img/cleansing/77/mov_20100277_3.jpg,내 남자의 순이.jpg,20100277,장편 | 일반영화 | 코미디 | 91분 0초 | 15세이상관람가 | 한국,필름,"[주연] 박해미(시어머니, 세라) | 이태성(세라의 아들, 광수) | 신이(며느리, 라미)"
283,미래는 고양이처럼,https://www.kobis.or.kr/common/mast/movie/2012/04/b041bbac62f341709d83d578f540f6a5.jpg,미래는 고양이처럼.jpg,20113482,"장편 | 예술영화 | 드라마 | 91분 0초 | 청소년관람불가 | 미국, 독일","필름,2D",[주연] 미란다 줄리(소피) | 해미쉬 링클레이터(제이슨)
284,슈퍼레이서 엔지,https://www.kobis.or.kr/common/mast/movie/2015/08/5428c447ad2e4f3aa52d32c8cfeb6ff5.jpg,슈퍼레이서 엔지.jpg,20154323,장편 | 일반영화 | 애니메이션 | 63분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 손무성(엔지(목소리)) | 최대한(라지(목소리)) | 김재정(아쿠(목소리))
285,5.18 힌츠페터 스토리,https://www.kobis.or.kr/common/mast/movie/2018/05/732b0f52b91c409b883fe5d15f3d63d8.jpg,5.18 힌츠페터 스토리.jpg,20183381,"장편 | 예술,독립 영화 | 다큐멘터리 | 94분 39초 | 12세이상관람가 | 한국",2D,[주연] 위르겐 힌츠페터 | 조성하(내레이션 )
286,퍼스트 리폼드,https://www.kobis.or.kr/common/mast/movie/2019/03/96099deab0824110a9d822afbc5d6aa9.jpg,퍼스트 리폼드.jpg,20197088,"장편 | 예술영화 | 드라마, 스릴러 | 112분 49초 | 15세이상관람가 | 미국",2D,[주연] 에단 호크 | 아만다 사이프리드
287,아키라,https://www.kobis.or.kr/common/mast/movie/2017/08/ff5f98c0c81b4fb5b19be21a289bf226.jpg,아키라.jpg,20170883,"장편 | 예술영화 | 애니메이션, SF | 124분 16초 | 15세이상관람가 | 일본",2D,
288,백투더 씨,https://www.kobis.or.kr/common/mast/movie/2014/07/e4e302eed73545d38047e8924c0b9976.jpg,백투더 씨.jpg,20149952,장편 | 예술영화 | 애니메이션 | 97분 32초 | 전체관람가 | 중국,"필름,2D",[주연] 팀 커리 | 마크 해밀 | 크리스찬 슬레이터
289,르 아브르,https://www.kobis.or.kr/upload/up_img/2011/11/mov_54GHI2_20111110163737_1.jpg,르 아브르.jpg,20113362,"장편 | 예술영화 | 드라마 | 93분 0초 | 전체관람가 | 핀란드, 프랑스, 독일","필름,2D",[주연] 안드레 윔즈 | 카티 오우티넨 | 장 피에르 레오
290,리틀 포레스트 2: 겨울과 봄,https://www.kobis.or.kr/common/mast/movie/2015/04/a3f2107b9ca74c388cb15ac7997202b1.jpg,리틀 포레스트 2- 겨울과 봄.jpg,20158518,장편 | 예술영화 | 드라마 | 120분 38초 | 12세이상관람가 | 일본,"필름,2D",[주연] 하시모토 아이 | 마츠오카 마유
291,유아 넥스트,https://www.kobis.or.kr/common/mast/movie/2014/07/8ebe4ef915ec46a3adb1e138689ca5aa.jpg,유아 넥스트.jpg,20147950,"장편 | 예술영화 | 공포(호러), 액션 | 94분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 샤니 빈슨 | AJ 보웬 | 조 스완버그 | 롭 모란
292,샤인 어 라이트(1st 지드래곤 콘서트),https://www.kobis.or.kr/upload/up_img/cleansing/01/mov_20100201_3.jpg,샤인 어 라이트(1st 지드래곤 콘서트).jpg,20100201,장편 | 일반영화 | 다큐멘터리 | 101분 0초 | 12세이상관람가 | 한국,"필름,2D",
293,데드 돈 다이,https://www.kobis.or.kr/common/mast/movie/2019/07/7c55d65e9e454a89a5ee4947c3eb9b40.jpg,데드 돈 다이.jpg,20192753,"장편 | 예술영화 | 코미디, 판타지, 공포(호러) | 104분 46초 | 15세이상관람가 | 미국",2D,[주연] 아담 드라이버 | 클로에 세비니 | 빌 머레이
294,어 퍼펙트 데이,https://www.kobis.or.kr/common/mast/movie/2017/08/f43fc447b7a24ced8a2d4ebc77a49848.jpg,어 퍼펙트 데이.jpg,,,2D,[주연] 베니치오 델 토로 | 팀 로빈스 | 올가 쿠릴렌코 | 멜라니 티에리
295,메리 셸리: 프랑켄슈타인의 탄생,https://www.kobis.or.kr/common/mast/movie/2018/11/526524b1e2654a57b403ad236690b81a.jpg,메리 셸리- 프랑켄슈타인의 탄생.jpg,,,2D,[주연] 엘르 패닝 | 메이지 윌리암스 | 더글라스 부스
296,우주로봇 씨어,https://www.kobis.or.kr/common/mast/movie/2015/02/090e99936006413891472d706204e753.jpg,우주로봇 씨어.jpg,,,"필름,2D",[주연] 엄상현 | 김성연 | 안장혁
297,워터 릴리스,https://www.kobis.or.kr/common/mast/movie/2020/07/59ad61e602fa4b748586cf054771c63b.jpg,워터 릴리스.jpg,,,"필름,2D",[주연] 아델 에넬(플로리안) | 폴린 아콰르(마리) | 루이즈 블라쉬르(안나)
298,세일즈맨,https://www.kobis.or.kr/common/mast/movie/2017/04/5b4abd4fd9664c118ffce14e6105cf46.jpg,세일즈맨.jpg,,,2D,[주연] 샤하브 호세이니 | 타라네 앨리두스티
299,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,https://www.kobis.or.kr/common/mast/movie/2019/04/5eec104ab676439da077c75d31c87c73.jpg,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉.jpg,,,2D,
300,해피 버스데이,https://www.kobis.or.kr/common/mast/movie/2017/08/0cb62fe7533742209a74f3b85c914cdf.jpg,해피 버스데이.jpg,,,2D,[주연] 미야자키 아오이 | 하시모토 아이 | 유스케 산타마리아
301,한창나이 선녀님,https://www.kobis.or.kr/common/mast/movie/2021/09/9379a0fc0f4246e79f6d2bf82b3ac94d.jpg,한창나이 선녀님.jpg,,,2D,[주연] 임선녀(본인)
302,타다: 대한민국 스타트업의 초상,https://www.kobis.or.kr/common/mast/movie/2021/10/724c5d8af6584a38853a340c8e9a3d8c.jpg,타다- 대한민국 스타트업의 초상.jpg,,,2D,[주연] 박재욱
303,로봇 앤 프랭크,https://www.kobis.or.kr/common/mast/movie/2012/12/b7d13ddee86443cdab301cda978580fd.jpg,로봇 앤 프랭크.jpg,,,"필름,2D",[주연] 프랭크 란젤라 | 제임스 마스던 | 리브 타일러 | 수잔 서랜든 | 리브 슈라이버
304,트라이브,https://www.kobis.or.kr/common/mast/movie/2015/01/66ca2ff19cfe4f6d800a81f48f11cde3.jpg,트라이브.jpg,,,"필름,2D",[주연] 그레고리브 페센코 | 야나 노비코바
305,셉템버 이슈,https://www.kobis.or.kr/common/mast/movie/2011/12/f396c7c7fa9442469a99d4f46573daee.jpg,셉템버 이슈.jpg,,,필름,[주연] 안나 윈투어
306,빅토리아 & 압둘,https://www.kobis.or.kr/common/mast/movie/2017/09/649d7fd27bd44988a0bc408fc5e8a677.jpg,빅토리아 & 압둘.jpg,,,2D,[주연] 주디 덴치
307,폴라로이드,https://www.kobis.or.kr/common/mast/movie/2019/05/2d513564aeae4bac85937c06f2001e48.jpg,폴라로이드.jpg,,,2D,[주연] 캐서린 프레스콧 | 크리스 영
308,최선의 삶,https://www.kobis.or.kr/common/mast/movie/2021/08/da444536db7547f0a3466d6a34a2f329.jpg,최선의 삶.jpg,,,2D,[주연] 방민아(강이) | 심달기(아람) | 한성민(소영)
309,당신에게도 사랑이 다시 찾아올까요?,https://www.kobis.or.kr/common/mast/movie/2013/09/7db8aeb45c854fe69a1fc67cb0cae32d.jpg,당신에게도 사랑이 다시 찾아올까요-.jpg,,,"필름,2D",[주연] 제라드 버틀러 | 제시카 비엘 | 우마 서먼 | 캐서린 제타-존스
310,토마스와 친구들: 우정의 대모험,https://www.kobis.or.kr/common/mast/movie/2018/11/2ed73b0bd21f45e8bae3fcf7971058b3.jpg,토마스와 친구들- 우정의 대모험.jpg,,,2D,
311,어쩌다 룸메이트,https://www.kobis.or.kr/common/mast/movie/2019/10/8bd91f2e7e3940c4bc29dd8d1200d521.jpg,어쩌다 룸메이트.jpg,,,2D,[주연] 뇌가음(육명) | 동려아(소초)
312,도망친 여자,https://www.kobis.or.kr/common/mast/movie/2020/07/28b13bb04063415885a6f55434010365.jpg,도망친 여자.jpg,,,2D,[주연] 김민희(감희) | 서영화 | 송선미 | 김새벽 | 권해효 | 강이서(면접여자)
313,에이미,https://www.kobis.or.kr/common/mast/movie/2020/10/9e16828b7a4041028a15d5338c9ef869.jpg,에이미.jpg,,,"필름,2D",[주연] 에이미 와인하우스 | 마크 론슨 | 피트 도허티
314,"아이, 토냐",https://www.kobis.or.kr/common/mast/movie/2018/02/0fb92dde64214c3db7c2141de116be9c.jpg,"아이, 토냐.jpg",,,2D,[주연] 마고 로비 | 세바스찬 스탠 | 앨리슨 제니 | 보자나 노바코빅
315,킬링 카인드: 킬러의 수제자,https://www.kobis.or.kr/common/mast/movie/2021/11/65018fe631e143b4bb83e49fe18621fb.jpg,킬링 카인드- 킬러의 수제자.jpg,,,2D,[주연] 마이클 키튼(렘브란트) | 매기 큐(안나) | 사무엘 L. 잭슨(무디)
316,너와 파도를 탈 수 있다면,https://www.kobis.or.kr/common/mast/movie/2020/06/b774819723804622bbcba29bd36c27fe.jpg,너와 파도를 탈 수 있다면.jpg,,,2D,[주연] 카타요세 료타 | 카와에이 리나 | 마츠모토 호노카 | 이토 켄타로
317,수상한 교수,https://www.kobis.or.kr/common/mast/movie/2019/08/013a5160093b4aa989cc94185350e8bd.jpg,수상한 교수.jpg,,,2D,[주연] 조니 뎁 | 대니 휴스턴 | 조이 도이치
318,당신에게도 사랑이 다시 찾아올까요?,https://www.kobis.or.kr/common/mast/movie/2013/09/7db8aeb45c854fe69a1fc67cb0cae32d.jpg,당신에게도 사랑이 다시 찾아올까요-.jpg,,,"필름,2D",[주연] 제라드 버틀러 | 제시카 비엘 | 우마 서먼 | 캐서린 제타-존스
319,토마스와 친구들: 우정의 대모험,https://www.kobis.or.kr/common/mast/movie/2018/11/2ed73b0bd21f45e8bae3fcf7971058b3.jpg,토마스와 친구들- 우정의 대모험.jpg,,,2D,
320,어쩌다 룸메이트,https://www.kobis.or.kr/common/mast/movie/2019/10/8bd91f2e7e3940c4bc29dd8d1200d521.jpg,어쩌다 룸메이트.jpg,,,2D,[주연] 뇌가음(육명) | 동려아(소초)
321,도망친 여자,https://www.kobis.or.kr/common/mast/movie/2020/07/28b13bb04063415885a6f55434010365.jpg,도망친 여자.jpg,,,2D,[주연] 김민희(감희) | 서영화 | 송선미 | 김새벽 | 권해효 | 강이서(면접여자)
322,에이미,https://www.kobis.or.kr/common/mast/movie/2020/10/9e16828b7a4041028a15d5338c9ef869.jpg,에이미.jpg,,,"필름,2D",[주연] 에이미 와인하우스 | 마크 론슨 | 피트 도허티
323,"아이, 토냐",https://www.kobis.or.kr/common/mast/movie/2018/02/0fb92dde64214c3db7c2141de116be9c.jpg,"아이, 토냐.jpg",,,2D,[주연] 마고 로비 | 세바스찬 스탠 | 앨리슨 제니 | 보자나 노바코빅
324,킬링 카인드: 킬러의 수제자,https://www.kobis.or.kr/common/mast/movie/2021/11/65018fe631e143b4bb83e49fe18621fb.jpg,킬링 카인드- 킬러의 수제자.jpg,,,2D,[주연] 마이클 키튼(렘브란트) | 매기 큐(안나) | 사무엘 L. 잭슨(무디)
325,너와 파도를 탈 수 있다면,https://www.kobis.or.kr/common/mast/movie/2020/06/b774819723804622bbcba29bd36c27fe.jpg,너와 파도를 탈 수 있다면.jpg,,,2D,[주연] 카타요세 료타 | 카와에이 리나 | 마츠모토 호노카 | 이토 켄타로
326,수상한 교수,https://www.kobis.or.kr/common/mast/movie/2019/08/013a5160093b4aa989cc94185350e8bd.jpg,수상한 교수.jpg,,,2D,[주연] 조니 뎁 | 대니 휴스턴 | 조이 도이치
327,사랑의 선물,https://www.kobis.or.kr/common/mast/movie/2019/08/fd5fc6fb8fa74020afc0a1be858a95b1.jpg,사랑의 선물.jpg,,,2D,[주연] 문영동(김강호) | 김소민 | 김려원(김효심) | 강성용 | 정재영
328,오버 더 펜스,https://www.kobis.or.kr/common/mast/movie/2017/02/e4fc332ad58d4e91b3492ce885914cde.jpg,오버 더 펜스.jpg,,,2D,[주연] 오다기리 조 | 아오이 유우 | 마츠다 쇼타
329,나비잠,https://www.kobis.or.kr/common/mast/movie/2018/09/bd3dcdfea5f44547a1a15bfd21c23d4e.jpg,나비잠.jpg,,,2D,[주연] 나카야마 미호 | 김재욱
330,인 디 아일,https://www.kobis.or.kr/common/mast/movie/2018/11/97ed2a8ccc254b50897b5de0f2c7552b.jpg,인 디 아일.jpg,,,2D,[주연] 프란츠 로고스키 | 산드라 휠러
331,폴라로이드,https://www.kobis.or.kr/common/mast/movie/2015/07/d64228e722ab4a869749a802a6b991b7.jpg,폴라로이드.jpg,,,"필름,2D",[주연] 양범 | 김태용(수호 ) | 정재연
332,량강도 아이들,https://www.kobis.or.kr/upload/up_img/2011/11/mov_B79II2_20111117092305_1.jpg,량강도 아이들.jpg,,,"필름,2D",[주연] 김환영 | 주혜리(꽃분 ) | 이충훈 | 신민규 | 주민수 | 류종화 | 유윤상 | 이석민(상석)
333,캔 유 킵 어 시크릿?,https://www.kobis.or.kr/common/mast/movie/2019/10/7ff2334903b547bca2aa729811432afe.jpg,캔 유 킵 어 시크릿-.jpg,,,2D,[조연] 레버른 콕스(시빌)
334,빛과 철,https://www.kobis.or.kr/common/mast/movie/2021/02/8e2003a09aba4867a061ea33e842c7df.jpg,빛과 철.jpg,,,2D,[주연] 김시은(희주) | 염혜란(영남) | 박지후(은영)
335,세 번째 사랑,https://www.kobis.or.kr/common/mast/movie/2015/09/6a11027ce2ff47e890c1020dff10a9fa.jpg,세 번째 사랑.jpg,,,"필름,2D",[주연] 폴 지아마티 | 로자문드 파이크 | 더스틴 호프만
336,배드 사마리안,https://www.kobis.or.kr/common/mast/movie/2018/10/b1a398b0ae404df588cb16a1b436b29d.jpg,배드 사마리안.jpg,,,2D,[주연] 데이비드 테넌트(칼 에렌드리히) | 로버트 시한(션 팔코)
337,안티고네,https://www.kobis.or.kr/common/mast/movie/2020/10/ef757a2d4816467e9304c052ae9a4c48.jpg,안티고네.jpg,,,2D,[주연] 나에마 리치 | 안토니 데스로체 | 폴 듀셋
338,신문기자,https://www.kobis.or.kr/common/mast/movie/2019/09/ce6f14a00f5a4c7d813cc7dfc95dcf33.jpg,신문기자.jpg,,,2D,[주연] 심은경 | 마츠자카 토리
339,사랑은 비가 갠 뒤처럼,https://www.kobis.or.kr/common/mast/movie/2019/01/06affbe798a64998bfe354fd7abf2271.jpg,사랑은 비가 갠 뒤처럼.jpg,,,2D,[주연] 고마츠 나나 | 오오이즈미 요
340,눈발,https://www.kobis.or.kr/common/mast/movie/2017/02/a04e5d4a0f7d457bb9328093de030850.jpg,눈발.jpg,,,2D,[주연] 진영 | 지우(예주) | 박진영(민식)
341,나의 어머니,https://www.kobis.or.kr/common/mast/movie/2015/08/40b9850b28ea41db836bb288bac2705c.jpg,나의 어머니.jpg,,,"필름,2D",[주연] 마르게리타 부이 | 존 터투로 | 난니 모레티
342,타이페이 카페 스토리,https://www.kobis.or.kr/upload/up_img/2011/06/mov_C36752_20110615093351_1.jpg,타이페이 카페 스토리.jpg,,,"필름,2D",[주연] 임진희(조시) | 계륜미(도리스)
343,테라 3D: 인류 최후의 전쟁,https://www.kobis.or.kr/common/mast/movie/2011/12/cb9529b1a19f4f76880524f475418c64.jpg,테라 3D- 인류 최후의 전쟁.jpg,,,"필름,2D",[주연] 채드 앨런 | 로잔나 아퀘트
344,글로리아 벨,https://www.kobis.or.kr/common/mast/movie/2019/05/d9da9c78ea8a4128996f8947590893f2.jpg,글로리아 벨.jpg,,,2D,[주연] 줄리안 무어 | 존 터투로 | 숀 애스틴 | 마이클 세라
345,"미안해, 고마워",https://www.kobis.or.kr/upload/up_img/2011/05/mov_H6FC24_20110506103157_1.jpg,"미안해, 고마워.jpg",,,"필름,2D",[주연] 남명렬 | 최정인(혜원) | 서태화 | 전국환(아버지) | 문정희 | 김수안(보은) | 김학선(부동산남) | 안서현(린이) | 천보근(초딩 민준) | 고준(변호사) | 김영민(영진)
346,노라 없는 5일,https://www.kobis.or.kr/common/mast/movie/2011/12/d2965d0681b842f68958111bdf781a4d.jpg,노라 없는 5일.jpg,,,"필름,2D",[주연] 페르난도 루한(호세 쿠르츠) | 아리 브리크맨(루벤 쿠르츠) | 안젤리나 페라에즈(파비아나 ) | 막스 켈로우 (랍비 하코위츠) | 베로니카 랑헤르 (레아 쿠르츠) | 엔리크 아레올라 (모이세스 ) | 실비아 마리스칼(노라 쿠르츠)
347,루스 베이더 긴즈버그 : 나는 반대한다,https://www.kobis.or.kr/common/mast/movie/2019/03/5778bc1b706941b49f4b94a0205befc0.jpg,루스 베이더 긴즈버그 - 나는 반대한다.jpg,,,2D,[주연] 루스 베이더 긴즈버그
348,잉글랜드 이즈 마인,https://www.kobis.or.kr/common/mast/movie/2018/06/6e5637bdbfa546af99513687c1000513.jpg,잉글랜드 이즈 마인.jpg,,,2D,[주연] 잭 로던 | 제시카 브라운 핀들레이 | 조디 코머
349,고양이 여행 리포트,https://www.kobis.or.kr/common/mast/movie/2019/04/b2a738bf927b44b89624316baf4cb91b.jpg,고양이 여행 리포트.jpg,,,2D,[주연] 후쿠시 소타 | 타카하타 미츠키 | 다케우치 유코
350,집 이야기,https://www.kobis.or.kr/common/mast/movie/2019/11/20b2d43c24fe456ea00ec3379099cd04.jpg,집 이야기.jpg,,,2D,[주연] 이유영(은서) | 강신일(진철)
351,북간도의 십자가,https://www.kobis.or.kr/common/mast/movie/2019/10/ac1bacef080e444082315f5a41d087d8.jpg,북간도의 십자가.jpg,,,2D,[주연] 문동환(문동환) | 심용환(심용환) | 문성근(음성출연) | 설영범(음성출연) | 박명규(음성출연)
352,데저트 플라워,https://www.kobis.or.kr/upload/up_img/cleansing/71/mov_20100171_3.jpg,데저트 플라워.jpg,,,"필름,2D",[주연]  리야 키비디 (와리스 다리) | 샐리 호킨스(마릴린 )
353,정글북,https://www.kobis.or.kr/common/mast/movie/2017/04/502cd1a9d83e41719e1eefaeef073122.jpg,정글북.jpg,,,2D,
354,어바웃 레이,https://www.kobis.or.kr/common/mast/movie/2016/10/b88afdec6f2d40a3b2c1f7ac6387ed91.jpg,어바웃 레이.jpg,,,2D,[주연] 엘르 패닝 | 나오미 왓츠 | 수잔 서랜든
355,우먼 인 할리우드,https://www.kobis.or.kr/common/mast/movie/2019/10/18debe84b92d4ec5afcdd38a79f89a3e.jpg,우먼 인 할리우드.jpg,,,2D,[주연] 지나 데이비스 | 메릴 스트립 | 나탈리 포트만 | 클로이 모레츠 | 케이트 블란쳇 | 리즈 위더스푼 | 산드라 오 | 제시카 차스테인
356,바다의 노래: 벤과 셀키요정의 비밀,https://www.kobis.or.kr/common/mast/movie/2015/12/d2c6cfe8514c49669557592b43c964df.jpg,바다의 노래- 벤과 셀키요정의 비밀.jpg,,,"필름,2D",
357,신화 라이브 3D 더 레전드 컨티뉴스,https://www.kobis.or.kr/common/mast/movie/2014/11/bd816d2d438f414c9a2a2aa2be405817.jpg,신화 라이브 3D 더 레전드 컨티뉴스.jpg,,,"필름,2D,3D,4D",[주연] 문정혁 | 이민우 | 김동완 | 신혜성 | 전진 | 앤디
358,두 아내,https://www.kobis.or.kr/common/mast/movie/2014/02/673a6508ea5741efa4b48ed5681b481f.jpg,두 아내.jpg,,,"필름,2D",[주연] 박유미 | 고은총(현호)
